record_id,sos_message,urgency_level,temperature_c,gas_ppm,humidity_percent,flood_sensor_level_cm,drone_image_label
317,"Trapped under collapsed building, need urgent rescue",Low,49.3,105,17,0,Collapsed_Building
318,"Trapped under collapsed building, need urgent rescue",High,29.9,196,11,0,Collapsed_Building
319,"Trapped under collapsed building, need urgent rescue",High,39.4,172,56,0,Collapsed_Building
320,"Trapped under collapsed building, need urgent rescue",High,43.7,17,21,0,Collapsed_Building
321,"Trapped under collapsed building, need urgent rescue",Low,37.7,14,71,0,Collapsed_Building
322,"Trapped under collapsed building, need urgent rescue",Medium,25.3,39,92,0,Collapsed_Building
323,"Trapped under collapsed building, need urgent rescue",Low,20.6,88,32,0,Collapsed_Building
324,"Trapped under collapsed building, need urgent rescue",Low,31.8,40,35,0,Collapsed_Building
325,"Trapped under collapsed building, need urgent rescue",Low,48.5,192,80,0,Collapsed_Building
326,"Trapped under collapsed building, need urgent rescue",Medium,20.8,179,53,0,Collapsed_Building
327,"Trapped under collapsed building, need urgent rescue",High,25.4,171,50,0,Collapsed_Building
328,"Trapped under collapsed building, need urgent rescue",High,28.5,196,11,0,Collapsed_Building
329,"Trapped under collapsed building, need urgent rescue",Low,37.3,197,83,0,Collapsed_Building
330,"Trapped under collapsed building, need urgent rescue",High,48.7,105,93,0,Collapsed_Building
331,"Trapped under collapsed building, need urgent rescue",Medium,49.3,162,74,0,Collapsed_Building
332,"Trapped under collapsed building, need urgent rescue",High,22.4,29,17,0,Collapsed_Building
333,"Trapped under collapsed building, need urgent rescue",Medium,22.8,155,63,0,Collapsed_Building
334,"Trapped under collapsed building, need urgent rescue",Low,45.4,9,67,0,Collapsed_Building
335,"Trapped under collapsed building, need urgent rescue",Low,20.4,111,93,0,Collapsed_Building
336,"Trapped under collapsed building, need urgent rescue",Medium,39.3,11,14,0,Collapsed_Building
337,"Trapped under collapsed building, need urgent rescue",Medium,21.5,33,25,0,Collapsed_Building
338,"Trapped under collapsed building, need urgent rescue",High,31.6,166,87,0,Collapsed_Building
339,"Trapped under collapsed building, need urgent rescue",High,26.9,33,82,0,Collapsed_Building
340,"Trapped under collapsed building, need urgent rescue",Low,30.0,179,53,0,Collapsed_Building
341,"Trapped under collapsed building, need urgent rescue",Medium,46.0,84,64,0,Collapsed_Building
342,"Trapped under collapsed building, need urgent rescue",Low,27.6,98,42,0,Collapsed_Building
343,"Trapped under collapsed building, need urgent rescue",Low,42.6,65,55,0,Collapsed_Building
344,"Trapped under collapsed building, need urgent rescue",High,40.3,34,83,0,Collapsed_Building
345,"Trapped under collapsed building, need urgent rescue",Medium,23.6,150,52,0,Collapsed_Building
346,"Trapped under collapsed building, need urgent rescue",High,32.0,90,49,0,Collapsed_Building
347,"Trapped under collapsed building, need urgent rescue",Medium,41.5,166,43,0,Collapsed_Building
348,"Trapped under collapsed building, need urgent rescue",Low,41.1,155,61,0,Collapsed_Building
349,"Trapped under collapsed building, need urgent rescue",Medium,47.9,61,93,0,Collapsed_Building
350,"Trapped under collapsed building, need urgent rescue",Low,47.1,10,22,0,Collapsed_Building
351,"Trapped under collapsed building, need urgent rescue",High,24.1,176,34,0,Collapsed_Building
352,"Trapped under collapsed building, need urgent rescue",High,20.9,20,60,0,Collapsed_Building
353,"Trapped under collapsed building, need urgent rescue",Low,28.7,65,86,0,Collapsed_Building
354,"Trapped under collapsed building, need urgent rescue",High,42.1,127,46,0,Collapsed_Building
355,"Trapped under collapsed building, need urgent rescue",High,26.2,172,66,0,Collapsed_Building
356,"Trapped under collapsed building, need urgent rescue",Low,29.5,60,74,0,Collapsed_Building
357,"Trapped under collapsed building, need urgent rescue",Low,36.5,118,57,0,Collapsed_Building
358,"Trapped under collapsed building, need urgent rescue",Low,31.3,121,68,0,Collapsed_Building
359,"Trapped under collapsed building, need urgent rescue",High,29.0,11,69,0,Collapsed_Building
360,"Trapped under collapsed building, need urgent rescue",Low,40.7,65,87,0,Collapsed_Building
361,"Trapped under collapsed building, need urgent rescue",Medium,50.0,119,54,0,Collapsed_Building
362,"Trapped under collapsed building, need urgent rescue",High,45.0,195,10,0,Collapsed_Building
363,"Trapped under collapsed building, need urgent rescue",Low,30.0,101,35,0,Collapsed_Building
364,"Trapped under collapsed building, need urgent rescue",Low,45.1,110,23,0,Collapsed_Building
365,"Trapped under collapsed building, need urgent rescue",Low,29.8,1,32,0,Collapsed_Building
366,"Trapped under collapsed building, need urgent rescue",High,44.5,96,32,0,Collapsed_Building
367,"Trapped under collapsed building, need urgent rescue",Medium,42.3,25,51,0,Collapsed_Building
368,"Trapped under collapsed building, need urgent rescue",Medium,20.2,36,82,0,Collapsed_Building
369,"Trapped under collapsed building, need urgent rescue",Medium,22.9,56,72,0,Collapsed_Building
370,"Trapped under collapsed building, need urgent rescue",Low,33.8,127,12,0,Collapsed_Building
371,"Trapped under collapsed building, need urgent rescue",High,33.9,69,87,0,Collapsed_Building
372,"Trapped under collapsed building, need urgent rescue",Medium,45.7,9,66,0,Collapsed_Building
373,"Trapped under collapsed building, need urgent rescue",Medium,47.6,16,66,0,Collapsed_Building
374,"Trapped under collapsed building, need urgent rescue",High,25.1,112,41,0,Collapsed_Building
375,"Trapped under collapsed building, need urgent rescue",High,22.1,33,67,0,Collapsed_Building
376,"Trapped under collapsed building, need urgent rescue",High,38.5,123,20,0,Collapsed_Building
377,"Trapped under collapsed building, need urgent rescue",High,35.0,56,47,0,Collapsed_Building
378,"Trapped under collapsed building, need urgent rescue",Low,36.1,128,16,0,Collapsed_Building
379,"Trapped under collapsed building, need urgent rescue",High,32.7,36,74,0,Collapsed_Building
380,"Trapped under collapsed building, need urgent rescue",High,25.2,146,64,0,Collapsed_Building
381,"Trapped under collapsed building, need urgent rescue",High,35.6,6,33,0,Collapsed_Building
382,"Trapped under collapsed building, need urgent rescue",Medium,34.4,96,40,0,Collapsed_Building
383,"Trapped under collapsed building, need urgent rescue",High,42.8,28,23,0,Collapsed_Building
384,"Trapped under collapsed building, need urgent rescue",High,44.3,139,63,0,Collapsed_Building
385,"Trapped under collapsed building, need urgent rescue",Medium,27.9,57,63,0,Collapsed_Building
386,"Trapped under collapsed building, need urgent rescue",High,49.2,111,70,0,Collapsed_Building
387,"Trapped under collapsed building, need urgent rescue",Medium,36.2,108,87,0,Collapsed_Building
388,"Trapped under collapsed building, need urgent rescue",High,34.7,108,28,0,Collapsed_Building
389,"Trapped under collapsed building, need urgent rescue",High,20.7,28,48,0,Collapsed_Building
390,"Trapped under collapsed building, need urgent rescue",Medium,28.8,170,69,0,Collapsed_Building
391,"Trapped under collapsed building, need urgent rescue",High,45.4,100,71,0,Collapsed_Building
392,"Trapped under collapsed building, need urgent rescue",High,34.7,34,34,0,Collapsed_Building
393,"Trapped under collapsed building, need urgent rescue",High,36.4,11,70,0,Collapsed_Building
394,"Trapped under collapsed building, need urgent rescue",High,25.3,6,59,0,Collapsed_Building
395,"Trapped under collapsed building, need urgent rescue",High,38.8,39,12,0,Collapsed_Building
396,"Trapped under collapsed building, need urgent rescue",High,33.2,35,29,0,Collapsed_Building
397,"Trapped under collapsed building, need urgent rescue",High,34.6,30,58,0,Collapsed_Building
398,"Trapped under collapsed building, need urgent rescue",High,26.4,192,82,0,Collapsed_Building
399,"Trapped under collapsed building, need urgent rescue",High,22.4,174,11,0,Collapsed_Building
400,"Trapped under collapsed building, need urgent rescue",High,33.0,53,90,0,Collapsed_Building
401,"Trapped under collapsed building, need urgent rescue",High,27.5,39,17,0,Collapsed_Building
402,"Trapped under collapsed building, need urgent rescue",High,47.9,127,89,0,Collapsed_Building
403,"Trapped under collapsed building, need urgent rescue",High,22.0,52,77,0,Collapsed_Building
404,"Trapped under collapsed building, need urgent rescue",Medium,35.3,137,28,0,Collapsed_Building
405,"Trapped under collapsed building, need urgent rescue",High,21.9,73,90,0,Collapsed_Building
406,"Trapped under collapsed building, need urgent rescue",Low,42.6,136,83,0,Collapsed_Building
407,"Trapped under collapsed building, need urgent rescue",High,34.6,89,58,0,Collapsed_Building
408,"Trapped under collapsed building, need urgent rescue",High,47.4,93,60,0,Collapsed_Building
409,"Trapped under collapsed building, need urgent rescue",High,45.9,126,51,0,Collapsed_Building
410,"Trapped under collapsed building, need urgent rescue",Medium,43.3,48,76,0,Collapsed_Building
411,"Trapped under collapsed building, need urgent rescue",Medium,35.5,14,69,0,Collapsed_Building
412,"Trapped under collapsed building, need urgent rescue",Medium,46.3,160,42,0,Collapsed_Building
413,"Trapped under collapsed building, need urgent rescue",High,28.2,128,71,0,Collapsed_Building
414,"Trapped under collapsed building, need urgent rescue",High,24.3,175,33,0,Collapsed_Building
415,"Trapped under collapsed building, need urgent rescue",Low,29.3,3,13,0,Collapsed_Building
416,"Trapped under collapsed building, need urgent rescue",High,31.1,127,82,0,Collapsed_Building
417,"Trapped under collapsed building, need urgent rescue",High,44.0,60,59,0,Collapsed_Building
418,"Trapped under collapsed building, need urgent rescue",Medium,36.4,151,61,0,Collapsed_Building
419,"Trapped under collapsed building, need urgent rescue",High,48.5,78,82,0,Collapsed_Building
420,"Trapped under collapsed building, need urgent rescue",Low,49.4,192,51,0,Collapsed_Building
421,"Trapped under collapsed building, need urgent rescue",Low,43.5,14,15,0,Collapsed_Building
422,"Trapped under collapsed building, need urgent rescue",High,42.5,148,60,0,Collapsed_Building
423,"Trapped under collapsed building, need urgent rescue",High,21.6,9,72,0,Collapsed_Building
424,"Trapped under collapsed building, need urgent rescue",High,24.6,167,63,0,Collapsed_Building
425,"Trapped under collapsed building, need urgent rescue",Medium,36.4,108,82,0,Collapsed_Building
426,"Trapped under collapsed building, need urgent rescue",High,38.4,127,58,0,Collapsed_Building
427,"Trapped under collapsed building, need urgent rescue",High,32.4,111,57,0,Collapsed_Building
428,"Trapped under collapsed building, need urgent rescue",High,24.2,66,77,0,Collapsed_Building
429,"Trapped under collapsed building, need urgent rescue",Low,27.3,46,72,0,Collapsed_Building
430,"Trapped under collapsed building, need urgent rescue",High,26.1,156,34,0,Collapsed_Building
431,"Trapped under collapsed building, need urgent rescue",High,21.9,63,75,0,Collapsed_Building
432,"Trapped under collapsed building, need urgent rescue",Medium,22.8,186,26,0,Collapsed_Building
433,"Trapped under collapsed building, need urgent rescue",High,28.2,199,52,0,Collapsed_Building
434,"Trapped under collapsed building, need urgent rescue",High,42.1,199,77,0,Collapsed_Building
435,"Trapped under collapsed building, need urgent rescue",Medium,43.8,10,69,0,Collapsed_Building
436,"Trapped under collapsed building, need urgent rescue",High,46.4,190,15,0,Collapsed_Building
437,"Trapped under collapsed building, need urgent rescue",Low,36.9,0,56,0,Collapsed_Building
438,"Trapped under collapsed building, need urgent rescue",Medium,24.0,69,60,0,Collapsed_Building
439,"Trapped under collapsed building, need urgent rescue",Medium,29.0,170,65,0,Collapsed_Building
440,"Trapped under collapsed building, need urgent rescue",Low,36.4,7,52,0,Collapsed_Building
441,"Trapped under collapsed building, need urgent rescue",Medium,46.0,106,57,0,Collapsed_Building
442,"Trapped under collapsed building, need urgent rescue",High,36.2,135,44,0,Collapsed_Building
443,"Trapped under collapsed building, need urgent rescue",Low,44.4,151,41,0,Collapsed_Building
444,"Trapped under collapsed building, need urgent rescue",Medium,39.1,134,64,0,Collapsed_Building
445,"Trapped under collapsed building, need urgent rescue",High,44.7,108,33,0,Collapsed_Building
446,"Trapped under collapsed building, need urgent rescue",High,25.8,107,56,0,Collapsed_Building
447,"Trapped under collapsed building, need urgent rescue",Medium,42.5,74,68,0,Collapsed_Building
448,"Trapped under collapsed building, need urgent rescue",High,37.1,58,39,0,Collapsed_Building
449,"Trapped under collapsed building, need urgent rescue",High,27.0,58,93,0,Collapsed_Building
450,"Trapped under collapsed building, need urgent rescue",High,49.5,114,83,0,Collapsed_Building
451,"Trapped under collapsed building, need urgent rescue",Medium,43.6,144,56,0,Collapsed_Building
452,"Trapped under collapsed building, need urgent rescue",High,35.2,199,17,0,Collapsed_Building
453,"Trapped under collapsed building, need urgent rescue",Medium,46.8,7,17,0,Collapsed_Building
454,"Trapped under collapsed building, need urgent rescue",High,23.2,90,50,0,Collapsed_Building
455,"Trapped under collapsed building, need urgent rescue",High,38.7,23,24,0,Collapsed_Building
456,"Trapped under collapsed building, need urgent rescue",High,35.5,61,60,0,Collapsed_Building
457,"Trapped under collapsed building, need urgent rescue",Medium,38.6,47,35,0,Collapsed_Building
458,"Trapped under collapsed building, need urgent rescue",Medium,31.4,190,13,0,Collapsed_Building
459,"Trapped under collapsed building, need urgent rescue",Medium,32.7,64,47,0,Collapsed_Building
460,"Trapped under collapsed building, need urgent rescue",High,34.8,169,28,0,Collapsed_Building
461,"Trapped under collapsed building, need urgent rescue",Medium,39.0,162,22,0,Collapsed_Building
462,"Trapped under collapsed building, need urgent rescue",High,36.9,182,30,0,Collapsed_Building
463,"Trapped under collapsed building, need urgent rescue",High,43.3,184,38,0,Collapsed_Building
464,"Trapped under collapsed building, need urgent rescue",High,35.3,68,13,0,Collapsed_Building
465,"Trapped under collapsed building, need urgent rescue",High,28.8,84,42,0,Collapsed_Building
